time,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price actual,generation wind offshore,generation wind onshore,price day ahead,generation solar,forecast solar day ahead_diff,forecast wind onshore day ahead_diff,total load forecast_diff,total load actual_diff,price actual_diff,generation wind offshore_diff,generation wind onshore_diff,price day ahead_diff,generation solar_diff,log_forecast solar day ahead,log_forecast wind onshore day ahead,log_total load forecast,log_total load actual,log_price actual,log_generation wind offshore,log_generation wind onshore,log_price day ahead,log_generation solar
2015-01-31 16:00:00+01:00,0.33529921942758023,0.7924116362778073,0.4616999440194066,0.4531886667298398,0.05631590756113977,0.0,0.7925851703406814,0.012966804979253108,0.3164041762519908,-0.10910667823070253,-0.04283944060895728,-0.030042918454935563,-0.03529801952051548,-0.005048238725600174,0.0,-0.029058116232464903,0.0,-0.059989382410192915,0.28915540114053195,0.5835619959182665,0.3796001036148309,0.37376022249733915,0.05478729543361143,0.0,0.5836588071972553,0.012883455706187964,0.27490391056149793
2015-01-31 17:00:00+01:00,0.16981786643538596,0.8171357762435829,0.4710766934129501,0.4538519852174737,0.11723132151671525,0.0,0.828775197453731,0.06483402489626555,0.21164395682180145,-0.16548135299219427,0.024724139965775604,0.009376749393543493,0.0006633184876339016,0.06091541395557548,0.0,0.03619002711304953,0.051867219917012444,-0.10476021943018934,0.156848066978532,0.5972615121277718,0.3859945771826862,0.3742165755921618,0.11085359042513845,0.0,0.6036464517692255,0.06281894184844264,0.1919780794912195
2015-01-31 18:00:00+01:00,0.04475281873373808,0.838024429102496,0.5668501586116813,0.5415047853690894,0.33239847431007397,0.0,0.8354355770364258,0.23768153526970953,0.07078393204742522,-0.1250650477016479,0.02088865285891306,0.0957734651987312,0.0876528001516157,0.2151671527933587,0.0,0.006660379582694831,0.17284751037344398,-0.14086002477437623,0.043780320340561646,0.6086913149781918,0.449067335707691,0.43275907269804903,0.28698068226773904,0.0,0.6072818250203093,0.2132398998694664,0.06839102699247818
2015-01-31 19:00:00+01:00,0.01873373807458803,0.8173718062193899,0.6699477514461653,0.6472567042547143,0.43616782589185554,0.0,0.8139809029824355,0.41001037344398333,0.019111661652804812,-0.026019080659150047,-0.020652622883106098,0.10309759283448394,0.10575191888562485,0.10376935158178158,0.0,-0.021454674053990264,0.1723288381742738,-0.05167227039462041,0.018560422819360052,0.5973913949087448,0.5127923393800468,0.4991113007714651,0.3619783341954476,0.0,0.5955238240644509,0.34359706141548435,0.0189313278768291
2015-01-31 20:00:00+01:00,0.013356461405030355,0.8136543341004308,0.6952789699570815,0.671989007865062,0.4933811981153242,0.0,0.8015442650005894,0.4719917012448132,0.01840382233233056,-0.005377276669557675,-0.0037174721189591198,0.025331218510916242,0.024732303610347728,0.05721337222346867,0.0,-0.012436637981846133,0.06198132780082988,-0.0007078393204742531,0.013268050244526847,0.595343779014966,0.5278473113354212,0.5140139403975154,0.4010428095544887,0.0,0.5886442220951457,0.386616382549497,0.018236521526139752
2015-01-31 21:00:00+01:00,0.00849956634865568,0.7760075529592257,0.6813771225974995,0.656590542973562,0.4693740183980256,0.0,0.7727808558293057,0.43490663900414933,0.014687665899840737,-0.004856895056374674,-0.03764678114120501,-0.013901847359581998,-0.015398464891499986,-0.0240071797172986,0.0,-0.028763409171283727,-0.03708506224066388,-0.0037161564324898217,0.008463648415661934,0.5743678973532921,0.5196131734634756,0.5047616004693432,0.3848364722714977,0.0,0.5725494186797726,0.36109978716767355,0.014580846813471802
2015-01-31 22:00:00+01:00,0.00797918473547268,0.7629078893019413,0.6047303601418176,0.5855207050127925,0.47879739735247917,0.0,0.760933631969822,0.3967842323651452,0.0115023889577066,-0.0005203816131830012,-0.013099663657284433,-0.07664676245568192,-0.07106983796076949,0.009423378954453554,0.0,-0.011847223859483669,-0.038122406639004125,-0.003185276942134137,0.007947519371946144,0.5669646554835854,0.4729557425567732,0.4609128738909987,0.39122918810616397,0.0,0.5658441411092772,0.33417261764110795,0.011436739419914708
2015-01-31 23:00:00+01:00,0.007111882046834345,0.7590724021950788,0.5079305840641911,0.49327205533971374,0.31422481489791343,0.0,0.7650005894141224,0.23897821576763484,0.006547513714386834,-0.0008673026886383342,-0.003835487106862545,-0.09679977607762646,-0.09224864967307878,-0.16457258245456574,0.0,0.004066957444300412,-0.15780601659751037,-0.004954875243319766,0.007086711881415784,0.5647866259061013,0.4107382367385975,0.40096972254612395,0.27324699743539493,0.0,0.5681510243308828,0.2142870203839918,0.006526171853233532
2015-02-01 00:00:00+01:00,0.0022549869904596705,0.17767156428866468,0.24785407725321884,0.24504880128873296,0.16311420237828136,0.0,0.17034068136272545,0.5619813278008299,0.005485754733675456,-0.004856895056374675,-0.5814008379064141,-0.2600765068109723,-0.24822325405098078,-0.15111061251963206,0.0,-0.594659908051397,0.32300311203319504,-0.0010617589807113779,0.002252448323021048,0.163539238450886,0.2214253378330731,0.21917472697073176,0.15110106508555488,0.0,0.15729488707670844,0.44595509731328487,0.005470762784289982
2015-02-01 01:00:00+01:00,0.0017346053772766695,0.15967427863338646,0.1420974062325061,0.13053160238794648,0.08772717074265202,0.0,0.15430861723446895,0.4719917012448132,0.005662714563794019,-0.000520381613183001,-0.017997285655278222,-0.10575667102071273,-0.11451719890078649,-0.07538703163562935,0.0,-0.0160320641282565,-0.08998962655601667,0.00017695983011856327,0.0017331026868348742,0.14813917140661426,0.13286640202071684,0.12268796669098946,0.08409035480259466,0.0,0.1435015649443726,0.386616382549497,0.005646741667278117
2015-02-01 02:00:00+01:00,0.0015611448395490026,0.14214905292972208,0.0746874416868818,0.06486307211219555,0.04453668386807266,0.0,0.1499469527289874,0.41493775933609955,0.005485754733675456,-0.00017346053772766693,-0.017525225703664382,-0.06740996454562431,-0.06566853027575092,-0.043190486874579354,0.0,-0.004361664505481561,-0.05705394190871366,-0.00017695983011856327,0.0015599275197209451,0.13291162191983732,0.07202986738391218,0.06284622010878559,0.043573422382028715,0.0,0.13971581324947685,0.3470855437928617,0.005470762784289982
2015-02-01 03:00:00+01:00,0.0019080659150043364,0.1427391278692394,0.04119238663929836,0.02861745475220312,0.05339914740857077,0.0,0.13857126016739363,0.4279045643153527,0.005485754733675456,0.00034692107545533386,0.000590074939517321,-0.03349505504758343,-0.03624561735999243,0.008862463540498106,0.0,-0.011375692561593764,0.012966804979253121,0.0,0.001906247869502785,0.1334281241781046,0.040366582009444506,0.02821562364130198,0.05202221869580755,0.0,0.12977419583861316,0.3562080299721164,0.005470762784289982
2015-02-01 04:00:00+01:00,0.0013876843018213356,0.13371098129462441,0.025751072961373356,0.01772007959821853,0.03780569890060578,0.0,0.144877991276671,0.4148080912863071,0.005308794903556893,-0.0005203816131830008,-0.009028146574614981,-0.015441313677925006,-0.01089737515398459,-0.015593448507964985,0.0,0.006306731109277375,-0.013096473029045597,-0.00017695983011856327,0.0013867223577740757,0.1254963062383296,0.025425098365810177,0.01756490939176539,0.037108579264817386,0.0,0.13529807349154485,0.34699389736471714,0.0052947529272835145
2015-02-01 05:00:00+01:00,0.0013876843018213356,0.1525343718652269,0.054814331031908914,0.046763953378186285,0.03488893874803678,0.0,0.1561358010137923,0.4406120331950207,0.005308794903556893,0.0,0.018823390570602477,0.029063258070535558,0.029043873779967755,-0.0029167601525690035,0.0,0.011257809737121288,0.0258039419087136,0.0,0.0013867223577740757,0.141963319188179,0.05336476189683868,0.045703456019992664,0.03429411540222668,0.0,0.14508323827597291,0.36506804634329415,0.0052947529272835145
2015-02-01 06:00:00+01:00,0.0017346053772766695,0.15831710627249662,0.13873857062884853,0.14341893300483266,0.035113304913619,0.0,0.1583755746787693,0.5136151452282157,0.005308794903556893,0.00034692107545533386,0.0057827344072697295,0.08392423959693962,0.09665497962664638,0.00022436616558221822,0.0,0.0022397736649770184,0.07300311203319504,0.0,0.0017331026868348742,0.14696818127713496,0.12992113277226486,0.13402283822457756,0.03451089407205465,0.0,0.14701865703230607,0.4145009253622818,0.0052947529272835145
2015-02-01 10:00:00+01:00,0.3117085862966175,0.1196081902401605,0.6425172606829633,0.6281152278972805,0.10175005609154139,0.0,0.1062124248496994,0.7553163900414936,0.3475491063528579,0.30997398091934086,-0.038708916032336116,0.5037786900541148,0.4846962948924478,0.0666367511779224,0.0,-0.052163149829069916,0.24170124481327793,0.342240311449301,0.2713305517477188,0.1129787939594503,0.496229980108604,0.48742304388233026,0.09689987565127313,0.0,0.10094195052557664,0.5626491198954046,0.2982874656994189
2015-02-01 11:00:00+01:00,0.5339115351257588,0.086268956157432,0.624323567829819,0.6269307305979342,0.11308054745344401,0.0,0.07809737121301427,0.7262707468879667,0.5423818793133959,0.22220294882914132,-0.0333392340827285,-0.018193692853144317,-0.001184497299346221,0.011330491361902617,0.0,-0.028115053636685122,-0.02904564315352698,0.19483277296053797,0.4278210318725757,0.08274884845319022,0.4850914631680987,0.4866952524061218,0.10713143935449304,0.0,0.07519779420824567,0.5459634441415355,0.4333278964346672
